Order ID,Order Date,Sales,Quantity,Category,Cluster
CA-4089,2023-06-17,260.57,3,Technology,0
CA-4090,2023-06-18,455.75,8,Furniture,1
CA-4091,2023-06-19,958.01,6,Technology,2
CA-4092,2023-06-20,405.04,7,Furniture,1
CA-4093,2023-06-21,841.4,6,Office Supplies,2
CA-4094,2023-06-22,196.66,1,Technology,0
CA-4095,2023-06-23,675.74,3,Furniture,2
CA-4096,2023-06-24,977.24,1,Furniture,2
CA-4097,2023-06-25,110.87,9,Furniture,1
CA-4098,2023-06-26,18.24,9,Office Supplies,1
CA-4099,2023-06-27,439.25,5,Technology,0
CA-4100,2023-06-28,101.7,4,Office Supplies,0
CA-4101,2023-06-29,750.9,9,Furniture,1
CA-4102,2023-06-30,915.4,9,Office Supplies,1
CA-4103,2023-07-01,439.68,3,Office Supplies,0
CA-4104,2023-07-02,266.12,5,Furniture,0
CA-4105,2023-07-03,440.06,3,Technology,0
CA-4106,2023-07-04,726.21,2,Technology,2
CA-4107,2023-07-05,18.96,1,Office Supplies,0
CA-4108,2023-07-06,593.56,2,Technology,2
CA-4109,2023-07-07,617.16,8,Furniture,1
CA-4110,2023-07-08,641.31,8,Technology,1
CA-4111,2023-07-09,249.6,3,Office Supplies,0
CA-4112,2023-07-10,716.91,7,Furniture,1
CA-4113,2023-07-11,100.48,7,Furniture,1
CA-4114,2023-07-12,207.28,2,Furniture,0
CA-4115,2023-07-13,878.7,9,Office Supplies,1
CA-4116,2023-07-14,741.34,3,Office Supplies,2
CA-4117,2023-07-15,23.61,2,Technology,0
CA-4118,2023-07-16,255.89,3,Office Supplies,0
CA-4119,2023-07-17,222.26,2,Furniture,0
CA-4120,2023-07-18,278.1,8,Office Supplies,1
CA-4121,2023-07-19,255.08,5,Office Supplies,0
CA-4122,2023-07-20,71.9,3,Technology,0
CA-4123,2023-07-21,464.35,5,Furniture,1
CA-4124,2023-07-22,735.41,8,Technology,1
CA-4125,2023-07-23,610.66,7,Technology,1
CA-4126,2023-07-24,676.14,6,Technology,1
CA-4127,2023-07-25,90.34,1,Furniture,0
CA-4128,2023-07-26,951.98,1,Technology,2
CA-4129,2023-07-27,840.11,1,Furniture,2
CA-4130,2023-07-28,807.04,8,Technology,1
CA-4131,2023-07-29,824.75,8,Technology,1
CA-4132,2023-07-30,933.38,7,Furniture,2
CA-4133,2023-07-31,548.81,6,Office Supplies,1
CA-4134,2023-08-01,208.28,4,Technology,0
CA-4135,2023-08-02,620.62,1,Office Supplies,2
CA-4136,2023-08-03,745.45,9,Technology,1
CA-4137,2023-08-04,740.54,1,Office Supplies,2
CA-4138,2023-08-05,526.23,4,Office Supplies,2
CA-4139,2023-08-06,77.77,3,Office Supplies,0
CA-4140,2023-08-07,377.4,7,Office Supplies,1
CA-4141,2023-08-08,921.56,5,Office Supplies,2
CA-4142,2023-08-09,588.6,5,Furniture,2
CA-4143,2023-08-10,542.95,4,Office Supplies,2
CA-4144,2023-08-11,276.16,1,Furniture,0
CA-4145,2023-08-12,374.76,5,Technology,0
CA-4146,2023-08-13,896.39,4,Furniture,2
CA-4147,2023-08-14,669.8,8,Office Supplies,1
CA-4148,2023-08-15,789.51,2,Furniture,2
CA-4149,2023-08-16,459.8,8,Office Supplies,1
CA-4150,2023-08-17,633.94,1,Furniture,2
CA-4151,2023-08-18,255.9,4,Technology,0
CA-4152,2023-08-19,708.41,3,Office Supplies,2
CA-4153,2023-08-20,433.33,5,Office Supplies,0
CA-4154,2023-08-21,448.12,5,Furniture,0
CA-4155,2023-08-22,652.83,5,Furniture,2
CA-4156,2023-08-23,936.92,4,Furniture,2
CA-4157,2023-08-24,73.37,8,Furniture,1
CA-4158,2023-08-25,826.5,3,Furniture,2
CA-4159,2023-08-26,299.46,4,Office Supplies,0
CA-4160,2023-08-27,449.48,1,Technology,0
CA-4161,2023-08-28,31.69,7,Furniture,1
CA-4162,2023-08-29,308.04,1,Office Supplies,0
CA-4163,2023-08-30,507.6,2,Technology,0
CA-4164,2023-08-31,65.61,7,Technology,1
CA-4165,2023-09-01,496.18,1,Furniture,0
CA-4166,2023-09-02,927.84,3,Office Supplies,2
CA-4167,2023-09-03,114.34,6,Office Supplies,0
CA-4168,2023-09-04,766.8,6,Office Supplies,2
CA-4169,2023-09-05,415.57,6,Office Supplies,1
CA-4170,2023-09-06,658.62,2,Office Supplies,2
CA-4171,2023-09-07,267.63,2,Technology,0
CA-4172,2023-09-08,167.9,6,Technology,0
CA-4173,2023-09-09,168.86,5,Technology,0
CA-4174,2023-09-10,79.79,7,Office Supplies,1
CA-4175,2023-09-11,193.79,7,Technology,1
CA-4176,2023-09-12,667.58,5,Technology,2
CA-4177,2023-09-13,882.87,8,Furniture,1
CA-4178,2023-09-14,815.98,6,Technology,2
CA-4179,2023-09-15,688.28,5,Furniture,2
CA-4180,2023-09-16,119.33,4,Office Supplies,0
CA-4181,2023-09-17,296.3,7,Office Supplies,1
CA-4182,2023-09-18,316.71,4,Office Supplies,0
CA-4183,2023-09-19,257.46,5,Office Supplies,0
CA-4184,2023-09-20,519.86,5,Technology,1
CA-4185,2023-09-21,540.2,1,Furniture,2
CA-4186,2023-09-22,363.32,1,Office Supplies,0
CA-4187,2023-09-23,360.25,3,Office Supplies,0
CA-4188,2023-09-24,830.27,3,Furniture,2
CA-4189,2023-09-25,791.4,2,Furniture,2
CA-4190,2023-09-26,314.72,2,Furniture,0
CA-4191,2023-09-27,914.65,6,Furniture,2
CA-4192,2023-09-28,953.29,1,Furniture,2
CA-4193,2023-09-29,333.48,6,Technology,1
CA-4194,2023-09-30,360.88,5,Furniture,0
CA-4195,2023-10-01,510.58,6,Technology,1
CA-4196,2023-10-02,941.71,5,Furniture,2
CA-4197,2023-10-03,877.56,7,Furniture,1
CA-4198,2023-10-04,111.54,1,Office Supplies,0
CA-4199,2023-10-05,398.8,3,Office Supplies,0
CA-4200,2023-10-06,557.84,6,Office Supplies,1
CA-4201,2023-10-07,508.1,1,Office Supplies,0
CA-4202,2023-10-08,201.92,7,Office Supplies,1
CA-4203,2023-10-09,860.23,4,Office Supplies,2
CA-4204,2023-10-10,680.17,3,Furniture,2
CA-4205,2023-10-11,839.53,9,Furniture,1
CA-4206,2023-10-12,860.18,1,Office Supplies,2
CA-4207,2023-10-13,750.87,8,Office Supplies,1
CA-4208,2023-10-14,444.82,1,Office Supplies,0
CA-4209,2023-10-15,614.44,5,Furniture,2
CA-4210,2023-10-16,168.76,8,Office Supplies,1
CA-4211,2023-10-17,676.91,6,Office Supplies,1
CA-4212,2023-10-18,187.46,7,Furniture,1
CA-4213,2023-10-19,697.01,8,Furniture,1
CA-4214,2023-10-20,237.3,6,Technology,0
CA-4215,2023-10-21,126.38,6,Office Supplies,0
CA-4216,2023-10-22,173.63,6,Furniture,0
CA-4217,2023-10-23,11.97,5,Technology,0
CA-4218,2023-10-24,721.55,8,Furniture,1
CA-4219,2023-10-25,735.08,2,Technology,2
CA-4220,2023-10-26,519.78,7,Technology,1
CA-4221,2023-10-27,169.75,4,Office Supplies,0
CA-4222,2023-10-28,92.72,1,Office Supplies,0
CA-4223,2023-10-29,28.94,5,Technology,0
CA-4224,2023-10-30,174.09,3,Office Supplies,0
CA-4225,2023-10-31,891.95,4,Furniture,2
CA-4226,2023-11-01,249.12,7,Furniture,1
CA-4227,2023-11-02,360.73,5,Technology,0
CA-4228,2023-11-03,114.29,4,Technology,0
CA-4229,2023-11-04,230.14,1,Furniture,0
CA-4230,2023-11-05,524.03,6,Furniture,1
CA-4231,2023-11-06,611.68,6,Technology,1
CA-4232,2023-11-07,252.9,7,Furniture,1
CA-4233,2023-11-08,67.15,1,Furniture,0
CA-4234,2023-11-09,397.12,4,Technology,0
CA-4235,2023-11-10,241.86,9,Office Supplies,1
CA-4236,2023-11-11,227.36,6,Furniture,0
CA-4237,2023-11-12,960.26,2,Office Supplies,2
CA-4238,2023-11-13,620.14,4,Office Supplies,2
CA-4239,2023-11-14,561.31,6,Furniture,1
CA-4240,2023-11-15,421.62,4,Office Supplies,0
CA-4241,2023-11-16,434.65,7,Technology,1
CA-4242,2023-11-17,545.5,3,Furniture,2
CA-4243,2023-11-18,699.47,6,Furniture,1
CA-4244,2023-11-19,705.12,4,Office Supplies,2
CA-4245,2023-11-20,179.98,3,Furniture,0
CA-4246,2023-11-21,505.11,3,Furniture,0
CA-4247,2023-11-22,417.84,2,Office Supplies,0
CA-4248,2023-11-23,871.82,3,Office Supplies,2
CA-4249,2023-11-24,635.1,1,Furniture,2
CA-4250,2023-11-25,537.18,3,Furniture,2
CA-4251,2023-11-26,124.24,9,Technology,1
CA-4252,2023-11-27,609.58,4,Technology,2
CA-4253,2023-11-28,126.03,3,Furniture,0
CA-4254,2023-11-29,343.83,8,Furniture,1
CA-4255,2023-11-30,151.41,1,Technology,0
CA-4256,2023-12-01,695.15,5,Office Supplies,2
CA-4257,2023-12-02,214.19,1,Furniture,0
CA-4258,2023-12-03,397.94,7,Technology,1
CA-4259,2023-12-04,896.72,5,Technology,2
CA-4260,2023-12-05,212.27,2,Furniture,0
CA-4261,2023-12-06,512.73,1,Furniture,0
CA-4262,2023-12-07,425.08,7,Technology,1
CA-4263,2023-12-08,27.94,1,Furniture,0
CA-4264,2023-12-09,794.83,3,Office Supplies,2
CA-4265,2023-12-10,78.36,6,Furniture,0
CA-4266,2023-12-11,479.51,6,Technology,1
CA-4267,2023-12-12,565.07,7,Technology,1
CA-4268,2023-12-13,632.14,1,Furniture,2
CA-4269,2023-12-14,691.75,7,Technology,1
CA-4270,2023-12-15,260.74,2,Office Supplies,0
CA-4271,2023-12-16,19.88,6,Furniture,0
CA-4272,2023-12-17,726.21,8,Furniture,1
CA-4273,2023-12-18,540.3,5,Technology,2
CA-4274,2023-12-19,837.76,3,Office Supplies,2
CA-4275,2023-12-20,823.17,8,Furniture,1
CA-4276,2023-12-21,844.89,8,Technology,1
CA-4277,2023-12-22,490.24,4,Furniture,0
CA-4278,2023-12-23,340.29,8,Office Supplies,1
CA-4279,2023-12-24,793.64,5,Technology,2
CA-4280,2023-12-25,456.78,5,Furniture,0
CA-4281,2023-12-26,191.61,3,Technology,0
CA-4282,2023-12-27,856.42,7,Technology,1
CA-4283,2023-12-28,883.73,9,Office Supplies,1
CA-4284,2023-12-29,471.65,9,Office Supplies,1
CA-4285,2023-12-30,84.94,1,Furniture,0
CA-4286,2023-12-31,393.95,1,Technology,0
CA-4287,2024-01-01,805.5,5,Technology,2
CA-4288,2024-01-02,902.76,1,Technology,2
CA-4289,2024-01-03,211.44,4,Furniture,0
CA-4290,2024-01-04,76.3,1,Office Supplies,0
CA-4291,2024-01-05,878.58,2,Office Supplies,2
CA-4292,2024-01-06,395.51,2,Technology,0
CA-4293,2024-01-07,546.34,4,Furniture,2
CA-4294,2024-01-08,968.39,8,Technology,1
CA-4295,2024-01-09,75.9,2,Office Supplies,0
CA-4296,2024-01-10,651.83,9,Technology,1
CA-4297,2024-01-11,83.36,9,Technology,1
CA-4298,2024-01-12,381.71,2,Technology,0
CA-4299,2024-01-13,805.78,1,Office Supplies,2
CA-4300,2024-01-14,439.14,9,Furniture,1
CA-4301,2024-01-15,997.21,2,Technology,2
CA-4302,2024-01-16,563.47,8,Office Supplies,1
CA-4303,2024-01-17,327.95,3,Technology,0
CA-4304,2024-01-18,227.91,1,Furniture,0
CA-4305,2024-01-19,357.02,1,Technology,0
CA-4306,2024-01-20,378.81,2,Furniture,0
CA-4307,2024-01-21,78.03,7,Office Supplies,1
CA-4308,2024-01-22,375.88,6,Furniture,1
CA-4309,2024-01-23,469.6,2,Furniture,0
CA-4310,2024-01-24,725.51,4,Office Supplies,2
CA-4311,2024-01-25,660.16,2,Furniture,2
CA-4312,2024-01-26,711.68,1,Furniture,2
CA-4313,2024-01-27,18.28,3,Office Supplies,0
CA-4314,2024-01-28,225.49,4,Furniture,0
CA-4315,2024-01-29,665.07,5,Furniture,2
CA-4316,2024-01-30,489.15,5,Technology,1
CA-4317,2024-01-31,15.26,7,Furniture,0
CA-4318,2024-02-01,806.45,8,Furniture,1
CA-4319,2024-02-02,775.08,9,Furniture,1
CA-4320,2024-02-03,552.93,7,Office Supplies,1
CA-4321,2024-02-04,75.8,5,Furniture,0
CA-4322,2024-02-05,768.85,9,Office Supplies,1
CA-4323,2024-02-06,587.88,8,Office Supplies,1
CA-4324,2024-02-07,784.14,9,Furniture,1
CA-4325,2024-02-08,754.23,8,Furniture,1
CA-4326,2024-02-09,804.97,6,Furniture,2
CA-4327,2024-02-10,522.83,4,Furniture,2
CA-4328,2024-02-11,148.92,9,Furniture,1
CA-4329,2024-02-12,674.45,9,Furniture,1
CA-4330,2024-02-13,624.27,9,Furniture,1
CA-4331,2024-02-14,744.83,3,Office Supplies,2
CA-4332,2024-02-15,178.18,3,Technology,0
CA-4333,2024-02-16,203.03,6,Office Supplies,0
CA-4334,2024-02-17,891.51,6,Furniture,2
CA-4335,2024-02-18,752.48,6,Technology,2
CA-4336,2024-02-19,909.15,5,Technology,2
CA-4337,2024-02-20,761.13,5,Furniture,2
CA-4338,2024-02-21,601.18,2,Furniture,2
CA-4339,2024-02-22,657.59,7,Office Supplies,1
CA-4340,2024-02-23,890.24,4,Technology,2
CA-4341,2024-02-24,583.02,3,Technology,2
CA-4342,2024-02-25,636.07,8,Furniture,1
CA-4343,2024-02-26,164.91,4,Furniture,0
CA-4344,2024-02-27,479.18,4,Technology,0
CA-4345,2024-02-28,719.23,8,Technology,1
CA-4346,2024-02-29,278.23,1,Furniture,0
CA-4347,2024-03-01,210.23,9,Furniture,1
CA-4348,2024-03-02,320.69,7,Furniture,1
CA-4349,2024-03-03,249.09,2,Office Supplies,0
CA-4350,2024-03-04,222.76,6,Office Supplies,0
CA-4351,2024-03-05,430.6,8,Furniture,1
CA-4352,2024-03-06,908.76,5,Office Supplies,2
CA-4353,2024-03-07,511.99,6,Technology,1
CA-4354,2024-03-08,196.04,8,Technology,1
CA-4355,2024-03-09,86.2,6,Furniture,0
CA-4356,2024-03-10,699.19,9,Technology,1
CA-4357,2024-03-11,388.97,9,Technology,1
CA-4358,2024-03-12,823.61,9,Technology,1
CA-4359,2024-03-13,662.92,6,Technology,1
CA-4360,2024-03-14,798.28,9,Technology,1
CA-4361,2024-03-15,279.23,3,Office Supplies,0
CA-4362,2024-03-16,695.44,5,Office Supplies,2
CA-4363,2024-03-17,271.42,2,Furniture,0
CA-4364,2024-03-18,939.68,8,Technology,1
CA-4365,2024-03-19,640.01,4,Office Supplies,2
CA-4366,2024-03-20,331.27,6,Office Supplies,1
CA-4367,2024-03-21,276.82,6,Office Supplies,1
CA-4368,2024-03-22,199.02,5,Technology,0
CA-4369,2024-03-23,697.69,1,Office Supplies,2
CA-4370,2024-03-24,226.53,7,Furniture,1
CA-4371,2024-03-25,599.35,8,Furniture,1
CA-4372,2024-03-26,271.99,1,Technology,0
CA-4373,2024-03-27,665.35,7,Furniture,1
CA-4374,2024-03-28,816.79,4,Office Supplies,2
CA-4375,2024-03-29,780.24,6,Technology,2
CA-4376,2024-03-30,763.24,9,Furniture,1
CA-4377,2024-03-31,195.85,5,Technology,0
CA-4378,2024-04-01,97.5,8,Office Supplies,1
CA-4379,2024-04-02,701.96,5,Furniture,2
CA-4380,2024-04-03,374.66,2,Office Supplies,0
CA-4381,2024-04-04,438.02,4,Furniture,0
CA-4382,2024-04-05,40.84,2,Technology,0
CA-4383,2024-04-06,266.98,7,Furniture,1
CA-4384,2024-04-07,43.34,7,Furniture,1
CA-4385,2024-04-08,880.39,3,Furniture,2
CA-4386,2024-04-09,250.96,7,Technology,1
CA-4387,2024-04-10,561.76,1,Furniture,2
CA-4388,2024-04-11,48.59,1,Office Supplies,0
CA-4389,2024-04-12,670.18,9,Technology,1
CA-4390,2024-04-13,329.8,6,Technology,1
CA-4391,2024-04-14,898.94,5,Office Supplies,2
CA-4392,2024-04-15,889.24,6,Technology,2
CA-4393,2024-04-16,332.04,6,Furniture,1
CA-4394,2024-04-17,901.95,1,Technology,2
CA-4395,2024-04-18,996.2,5,Office Supplies,2
CA-4396,2024-04-19,827.16,9,Technology,1
CA-4397,2024-04-20,846.42,4,Office Supplies,2
CA-4398,2024-04-21,256.52,3,Technology,0
CA-4399,2024-04-22,580.94,1,Office Supplies,2
CA-4400,2024-04-23,76.58,2,Technology,0
CA-4401,2024-04-24,103.97,3,Furniture,0
CA-4402,2024-04-25,998.9,4,Office Supplies,2
CA-4403,2024-04-26,333.37,7,Office Supplies,1
CA-4404,2024-04-27,750.7,6,Technology,2
CA-4405,2024-04-28,808.6,8,Technology,1
CA-4406,2024-04-29,859.44,9,Technology,1
CA-4407,2024-04-30,997.65,6,Furniture,2
CA-4408,2024-05-01,249.08,7,Technology,1
CA-4409,2024-05-02,49.95,4,Office Supplies,0
CA-4410,2024-05-03,417.08,2,Technology,0
CA-4411,2024-05-04,138.78,9,Furniture,1
CA-4412,2024-05-05,32.2,9,Technology,1
CA-4413,2024-05-06,366.82,4,Technology,0
CA-4414,2024-05-07,785.9,3,Office Supplies,2
CA-4415,2024-05-08,570.52,6,Technology,1
CA-4416,2024-05-09,319.65,3,Furniture,0
CA-4417,2024-05-10,657.8,1,Technology,2
CA-4418,2024-05-11,239.7,4,Technology,0
CA-4419,2024-05-12,24.24,1,Office Supplies,0
CA-4420,2024-05-13,766.71,2,Technology,2
CA-4421,2024-05-14,627.51,3,Office Supplies,2
CA-4422,2024-05-15,764.68,8,Office Supplies,1
CA-4423,2024-05-16,48.55,4,Technology,0
CA-4424,2024-05-17,838.75,4,Office Supplies,2
CA-4425,2024-05-18,623.33,9,Office Supplies,1
CA-4426,2024-05-19,567.76,7,Technology,1
CA-4427,2024-05-20,628.37,2,Technology,2
CA-4428,2024-05-21,865.79,3,Furniture,2
CA-4429,2024-05-22,591.07,4,Furniture,2
CA-4430,2024-05-23,585.14,4,Office Supplies,2
CA-4431,2024-05-24,990.77,8,Office Supplies,1
CA-4432,2024-05-25,759.16,6,Technology,2
CA-4433,2024-05-26,447.87,3,Furniture,0
CA-4434,2024-05-27,710.32,9,Furniture,1
CA-4435,2024-05-28,395.34,8,Technology,1
CA-4436,2024-05-29,236.59,9,Technology,1
CA-4437,2024-05-30,600.88,5,Technology,2
CA-4438,2024-05-31,928.9,3,Technology,2
CA-4439,2024-06-01,929.85,4,Furniture,2
CA-4440,2024-06-02,348.49,5,Technology,0
CA-4441,2024-06-03,532.4,9,Technology,1
CA-4442,2024-06-04,219.52,9,Furniture,1
CA-4443,2024-06-05,995.67,3,Technology,2
CA-4444,2024-06-06,981.31,7,Furniture,2
CA-4445,2024-06-07,653.01,6,Furniture,1
CA-4446,2024-06-08,806.37,4,Technology,2
CA-4447,2024-06-09,717.95,5,Technology,2
CA-4448,2024-06-10,597.23,2,Office Supplies,2
CA-4449,2024-06-11,62.81,7,Office Supplies,1
CA-4450,2024-06-12,460.22,4,Furniture,0
CA-4451,2024-06-13,678.04,2,Furniture,2
CA-4452,2024-06-14,680.76,6,Office Supplies,1
CA-4453,2024-06-15,379.39,2,Furniture,0
CA-4454,2024-06-16,942.28,2,Office Supplies,2
CA-4455,2024-06-17,175.68,7,Technology,1
CA-4456,2024-06-18,505.36,1,Technology,0
CA-4457,2024-06-19,693.98,7,Technology,1
CA-4458,2024-06-20,700.16,5,Furniture,2
CA-4459,2024-06-21,652.15,1,Technology,2
CA-4460,2024-06-22,282.54,6,Furniture,1
CA-4461,2024-06-23,164.64,7,Technology,1
CA-4462,2024-06-24,639.58,1,Furniture,2
CA-4463,2024-06-25,603.31,9,Furniture,1
CA-4464,2024-06-26,187.56,7,Office Supplies,1
CA-4465,2024-06-27,708.09,1,Office Supplies,2
CA-4466,2024-06-28,460.62,3,Office Supplies,0
CA-4467,2024-06-29,671.08,5,Furniture,2
CA-4468,2024-06-30,838.99,4,Office Supplies,2
CA-4469,2024-07-01,178.03,2,Office Supplies,0
CA-4470,2024-07-02,28.95,1,Office Supplies,0
CA-4471,2024-07-03,781.31,4,Furniture,2
CA-4472,2024-07-04,613.6,7,Furniture,1
CA-4473,2024-07-05,702.64,4,Office Supplies,2
CA-4474,2024-07-06,839.77,9,Office Supplies,1
CA-4475,2024-07-07,804.78,8,Furniture,1
CA-4476,2024-07-08,961.31,8,Furniture,1
CA-4477,2024-07-09,540.58,5,Office Supplies,2
CA-4478,2024-07-10,493.61,1,Office Supplies,0
CA-4479,2024-07-11,407.87,9,Office Supplies,1
CA-4480,2024-07-12,162.15,2,Furniture,0
CA-4481,2024-07-13,576.88,6,Office Supplies,1
CA-4482,2024-07-14,284.24,5,Furniture,0
CA-4483,2024-07-15,922.09,8,Technology,1
CA-4484,2024-07-16,587.36,3,Office Supplies,2
CA-4485,2024-07-17,596.91,6,Technology,1
CA-4486,2024-07-18,361.38,6,Furniture,1
CA-4487,2024-07-19,61.47,3,Technology,0
CA-4488,2024-07-20,41.43,7,Office Supplies,1
CA-4489,2024-07-21,429.1,4,Technology,0
CA-4490,2024-07-22,93.72,5,Technology,0
CA-4491,2024-07-23,610.78,9,Technology,1
CA-4492,2024-07-24,882.16,6,Furniture,2
CA-4493,2024-07-25,884.09,4,Office Supplies,2
CA-4494,2024-07-26,662.45,8,Furniture,1
CA-4495,2024-07-27,219.12,9,Technology,1
CA-4496,2024-07-28,864.37,5,Technology,2
CA-4497,2024-07-29,887.23,2,Furniture,2
CA-4498,2024-07-30,204.69,6,Furniture,0
CA-4499,2024-07-31,740.05,8,Technology,1
CA-4500,2024-08-01,293.65,5,Office Supplies,0
CA-4501,2024-08-02,804.61,1,Furniture,2
CA-4502,2024-08-03,997.27,8,Technology,1
CA-4503,2024-08-04,39.73,9,Technology,1
CA-4504,2024-08-05,898.39,1,Office Supplies,2
CA-4505,2024-08-06,626.4,8,Technology,1
CA-4506,2024-08-07,973.65,2,Furniture,2
CA-4507,2024-08-08,470.36,4,Technology,0
CA-4508,2024-08-09,848.91,2,Technology,2
CA-4509,2024-08-10,71.77,2,Technology,0
CA-4510,2024-08-11,341.93,3,Technology,0
CA-4511,2024-08-12,76.35,8,Office Supplies,1
CA-4512,2024-08-13,975.59,4,Furniture,2
CA-4513,2024-08-14,818.8,7,Technology,1
CA-4514,2024-08-15,854.02,3,Furniture,2
CA-4515,2024-08-16,938.59,3,Office Supplies,2
CA-4516,2024-08-17,94.25,2,Furniture,0
CA-4517,2024-08-18,391.74,6,Office Supplies,1
CA-4518,2024-08-19,80.32,6,Furniture,0
CA-4519,2024-08-20,218.69,1,Furniture,0
CA-4520,2024-08-21,237.07,7,Technology,1
CA-4521,2024-08-22,474.42,4,Furniture,0
CA-4522,2024-08-23,275.88,3,Technology,0
CA-4523,2024-08-24,109.97,8,Technology,1
CA-4524,2024-08-25,175.82,2,Furniture,0
CA-4525,2024-08-26,155.8,9,Technology,1
CA-4526,2024-08-27,973.35,8,Furniture,1
CA-4527,2024-08-28,761.7,8,Technology,1
CA-4528,2024-08-29,968.08,3,Technology,2
CA-4529,2024-08-30,445.34,4,Office Supplies,0
CA-4530,2024-08-31,285.58,2,Office Supplies,0
CA-4531,2024-09-01,800.31,2,Furniture,2
CA-4532,2024-09-02,332.99,4,Technology,0
CA-4533,2024-09-03,306.39,6,Office Supplies,1
CA-4534,2024-09-04,240.18,5,Office Supplies,0
CA-4535,2024-09-05,138.38,1,Office Supplies,0
CA-4536,2024-09-06,263.9,1,Technology,0
CA-4537,2024-09-07,361.77,6,Furniture,1
CA-4538,2024-09-08,677.25,3,Technology,2
CA-4539,2024-09-09,71.94,3,Technology,0
CA-4540,2024-09-10,218.4,7,Office Supplies,1
CA-4541,2024-09-11,810.93,1,Technology,2
CA-4542,2024-09-12,155.45,1,Technology,0
CA-4543,2024-09-13,349.22,3,Office Supplies,0
CA-4544,2024-09-14,866.01,8,Office Supplies,1
CA-4545,2024-09-15,163.38,1,Technology,0
CA-4546,2024-09-16,91.91,4,Office Supplies,0
CA-4547,2024-09-17,489.69,9,Furniture,1
CA-4548,2024-09-18,309.4,4,Furniture,0
CA-4549,2024-09-19,567.77,8,Furniture,1
CA-4550,2024-09-20,805.77,7,Furniture,1
CA-4551,2024-09-21,145.78,3,Furniture,0
CA-4552,2024-09-22,584.89,7,Office Supplies,1
CA-4553,2024-09-23,510.45,7,Office Supplies,1
CA-4554,2024-09-24,152.64,3,Furniture,0
CA-4555,2024-09-25,627.76,2,Furniture,2
CA-4556,2024-09-26,280.9,9,Furniture,1
CA-4557,2024-09-27,492.96,1,Office Supplies,0
CA-4558,2024-09-28,91.45,7,Office Supplies,1
CA-4559,2024-09-29,464.99,4,Technology,0
CA-4560,2024-09-30,313.4,2,Technology,0
CA-4561,2024-10-01,824.16,2,Technology,2
CA-4562,2024-10-02,66.41,8,Technology,1
CA-4563,2024-10-03,424.42,7,Office Supplies,1
CA-4564,2024-10-04,463.85,7,Office Supplies,1
CA-4565,2024-10-05,727.76,5,Office Supplies,2
CA-4566,2024-10-06,578.54,8,Office Supplies,1
CA-4567,2024-10-07,670.54,2,Furniture,2
CA-4568,2024-10-08,779.28,2,Technology,2
CA-4569,2024-10-09,863.58,5,Office Supplies,2
CA-4570,2024-10-10,320.74,1,Office Supplies,0
CA-4571,2024-10-11,542.64,6,Technology,1
CA-4572,2024-10-12,841.71,4,Office Supplies,2
CA-4573,2024-10-13,989.56,6,Furniture,2
CA-4574,2024-10-14,890.62,7,Office Supplies,1
CA-4575,2024-10-15,377.75,3,Technology,0
CA-4576,2024-10-16,203.21,8,Furniture,1
CA-4577,2024-10-17,494.5,7,Furniture,1
CA-4578,2024-10-18,744.23,1,Technology,2
CA-4579,2024-10-19,497.64,6,Technology,1
CA-4580,2024-10-20,488.35,7,Furniture,1
CA-4581,2024-10-21,839.85,4,Office Supplies,2
CA-4582,2024-10-22,367.79,2,Technology,0
CA-4583,2024-10-23,861.2,9,Furniture,1
CA-4584,2024-10-24,412.74,7,Technology,1
CA-4585,2024-10-25,334.95,1,Office Supplies,0
CA-4586,2024-10-26,459.45,8,Office Supplies,1
CA-4587,2024-10-27,764.82,3,Furniture,2
CA-4588,2024-10-28,134.74,4,Office Supplies,0
CA-4589,2024-10-29,204.46,5,Office Supplies,0
CA-4590,2024-10-30,951.93,1,Office Supplies,2
CA-4591,2024-10-31,183.74,6,Technology,0
CA-4592,2024-11-01,572.05,6,Furniture,1
CA-4593,2024-11-02,583.52,2,Furniture,2
CA-4594,2024-11-03,494.73,6,Furniture,1
CA-4595,2024-11-04,648.3,8,Office Supplies,1
CA-4596,2024-11-05,237.53,6,Technology,0
CA-4597,2024-11-06,557.14,4,Furniture,2
CA-4598,2024-11-07,378.45,4,Technology,0
CA-4599,2024-11-08,665.05,9,Furniture,1
CA-4600,2024-11-09,149.81,6,Office Supplies,0
CA-4601,2024-11-10,575.17,8,Furniture,1
CA-4602,2024-11-11,193.42,8,Furniture,1
CA-4603,2024-11-12,285.86,7,Office Supplies,1
CA-4604,2024-11-13,226.52,3,Office Supplies,0
